id,title,path,class,tags,links,content,create_time,update_time
2b83236a-2e98-480c-8875-0831d0206870,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-05-02.<1>.md,духовность,духовность,2024-05-07; 2025-05-16; сон#Сон; 2023-05-02#2023-05-02; сон#Сон,Игра в баскетбол в перерывах между исследованием территории старинного каменного замка. Похвалила [[человек.закирова_елизавета|Лиза]] (бывшая одноклассница - баскетболистка).,2024-05-07 00:00:00,2025-05-16 00:00:00
6acde601-4cd4-4717-85e4-7cf36115fb9b,Первая,/Users/Shared/obsidian-storage/master/<9> void/мысль.2024-03-26.<1>.md,духовность,духовность,2024-04-02; 2025-05-16; мысль#Мысль; 2024-03-26#2024-03-26; мысль#Мысль,"Подкинули крутую идею о том, что часто мы не реализуемся в полной мере из-за того, что приходится распыляться на множество сфер деятельности. Это не всегда плохо и даже бывает так, что люди выбирают такой стиль жизни, что мной, вообще говоря, внутренне отторгается.
Это я к чему. Вся эта вода про таланты довольно неплохо обесценивается идеей о том, что как раз таки окружение уделяет делу не так много времени.
Но я с этим поспорю. Дело как раз таки в том, что конкретно при одинаково приложенных усилиях результаты схожи.
Вопрос в другом, пускай в момент «проверки» видимые усилия действительно одинаковы, и пусть вне её рамок тоже. Влияет ли образ жизни помимо тех же рамок, но не влияющий на результат «проверки».
Спускаемся с небес на землю. Пример.
Возьмём, не знаю, бокс. Возьмём двух человеков. Человек 1 и человек два оба занимаются с одним и тем же тренером по одинаковым программам. Они оба ебланят вне стен зала, но один из них ничем кроме бокса не занимается, а другой ходит, пусть на рисование.
Пускай тот, что не рисует, показывает лучшие результаты. Может ли иметь влияние то, что он ничем кроме бокса не занимается на его успех, ведь, по факту, количество приложенных усилий в рамках бокса у них одинаковое. Хотя, если считать, что как бы «энергии» у них одинаково, то у него остаётся её больше. А с другой стороны, какая нахуй энергия.
Интересно, короче",2024-04-02 00:00:00,2025-05-16 00:00:00
2232feef-51e0-4513-8962-381a1d768ee5,Иванова Елена Павловна,/Users/Shared/obsidian-storage/master/<9> void/человек.иванова_елена_павловна.md,личное,личное,2024-06-12; 2025-05-16; человек#Человек; человек#Человек; человек#Человек,,2024-06-12 00:00:00,2025-05-16 00:00:00
815ea682-04a7-4863-adbf-844af1b27051,2022-10-19,/Users/Shared/obsidian-storage/master/<9> void/2022-10-19.md,реализация,реализация,2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
```tasks
(due on or after 2022-10-19) AND (starts on or before 2022-10-19)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2022-10-19
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2022-10-19"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2022-10-19"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2022-10-19"")
```
```dataview
LIST
WHERE contains(analy.name,""анализ.2022-10-19"")
```",2024-04-01 00:00:00,2025-05-16 00:00:00
9f780084-011a-4f0d-9700-063d113ceec5,Четвёртая,/Users/Shared/obsidian-storage/master/<9> void/мысль.2024-03-28.<4>.md,духовность,духовность,2024-03-30; 2025-05-16; мысль#Мысль; 2024-03-28#2024-03-28; мысль#Мысль,"Как люди воспринимают границы. Даже не так. Как их можно познавать.
Можно начать с полной свободы, тогда система в нужных местах сама тебе даст понять, что ты делаешь не так. Шарик надувается изнутри. Возвышение над системой.
Можно начать с полных границ, тогда уже придётся самому оперировать системой. Шарик сдувается. Познание системы.
В условиях комбинированных оценок как будто бы выбор направления для надува не так очевиден, а перебор может занять большое количество времени. Нужно выделить направления по приоритетам и начать действовать по очереди.",2024-03-30 00:00:00,2025-05-16 00:00:00
880abcdc-4110-43a8-87ff-352cd6041e7e,2024-07-05,/Users/Shared/obsidian-storage/master/<9> void/2024-07-05.md,реализация,реализация,2024-07-09; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
### Tasks
```tasks
(due on or after 2024-07-05) AND (starts on or before 2024-07-05)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-07-05
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
Приехал ночью в Иваново. Весь день проспал, по большей части.
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2024-07-05"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2024-07-05"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2024-07-05"")
```
```dataview
LIST
WHERE contains(file.name,""анализ.2024-07-05"")
```",2024-07-09 00:00:00,2025-05-16 00:00:00
3f378a59-e9fe-43d0-816b-98aa5efdb1a6,2022-11-17,/Users/Shared/obsidian-storage/master/<9> void/2022-11-17.md,реализация,реализация,2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
```tasks
(due on or after 2022-11-17) AND (starts on or before 2022-11-17)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2022-11-17
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2022-11-17"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2022-11-17"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2022-11-17"")
```
```dataview
LIST
WHERE contains(analy.name,""анализ.2022-11-17"")
```",2024-04-01 00:00:00,2025-05-16 00:00:00
fdb72e43-6c29-4c5e-a978-84355ae5ff4c,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-10-14.<1>.md,духовность,духовность,2024-01-28; 2025-05-16; сон#Сон; 2022-10-14#2022-10-14; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.IOO#IOO|IOO]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.II#II|II]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Пошли на дачу с [[человек.вещина_татьяна_владимировна|бабушкой]]. По сюжету на дачных участках был проведён коллективный ремонт. Была сделана общая кухня, веранда на всех собственниках. Но туда припёрлась молодёжь отдыхать. Чему бабушка была явно недовольна
Скорее поле какое-нибудь. Не первый раз тут оказываюсь. Именно внутри сна связи с #III #II нет, хотя географически в жизни она есть.",2024-01-28 00:00:00,2025-05-16 00:00:00
b437eb98-730c-414e-93d0-2730f91d201f,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-02-06.<1>.md,духовность,духовность,2024-02-06; 2025-05-16; сон#Сон; 2024-02-06#2024-02-06; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Внешний персонаж:: [[сны.персонажи.внешние%.дьявол#Дьявол|Дьявол]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.IOI#IOI|IOI]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.OI#OI|OI]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Не знаю почему, но сны днём - почти всегда цикличные.
Просыпаюсь в своей комнате. Горит приглушённый свет лампы. [[человек.медведев_кирилл_викторович|Сосед]] мирно залипает в шортсы на ютубе. Встаю. Появляются подозрения, что это сон. Беру ножницы и кидаю в окно. Небольшое отступление. Мой способ проверки на то, нахожусь ли я во сне: внутренне загадываю себе какое-то действие с предметом, которое точно знаю, что невозможно. В данном случае ножницы втыкаются в окно. В реальности они бы просто от него отскочили бы. После этого игнорируя наличие стекла в оном выпригиваю на улицу. В падении пытаюсь взлететь - получается. Точно сон. Долетаю до прощади перед ГУКом и сажусь на лавочку. Пытаюсь проснуться: концентрируюсь на ощущениях тела во время сна; обычно я пытаюсь почувствовать, как на мне лежит одеяло, как голова давит на подушку, концентрируюсь на звуках/запахах и тогда как бы зацепив это ощущение начинаю его внутренне развивать, пока не проснусь. Но не в этом случае. Я просто сконцетрировался на тех ощущениях, которые при пробуждении мне навязал сон (лампа, сосед, звук шортсов.
Просыпаюсь в своей комнате. Горит приглушённый свет лампы. Сосед мирно залипает в шортсы на ютубе. Встаю. Кидаю в окно ножницы, втыкаются, прыгаю в окно и взлетаю. Поднимаюсь довольно высоко над общагой и пикирую на её первый этаж, пройдя сквозь потолки. Решил повеселиться. Зашёл в комнату к рандомным людям и начал дебоширить. Надоело. Снова попытался проснуться.
Просыпаюсь в своей комнате, лампа, сосед, шортсы, все дела. Уже неглядя в окно кидаю ножницы и сразу в него прыгаю, уже в прыжке замечая, что ножницы воткнуты. Так проходит ещё с пяток циклов. Я начинаю беситься, потому что просто не могу проснутья, застрял, как в тюрьме.
Просыпаюсь, комната, лампа, сосед, шортсы. В этот раз решаю не кидать ножницы и просто прыгаю, о чём-то поболтав минуту с соседом. Поднимаюсь в воздух и замечаю пролетающий сверху вертолёт, что-то новенькое. Мне показалось, что кто-то вторгся в сон, так что я, падая, начал мысленно тянуть вертолёт за собой вниз, попутно спрашивая имя у сушности внутри. Она попыталась улететь, но я рывком сломал вертолёт, и притянул её к себе, упав вместе с ней. Это был какой-то мужчина, демон что ли. Он назвал мне два своих имени, и два её (не понял, о ком идёт речь, но он так и скзаал ""её"") и сказал их запомнить. Я помнил где-то с минуту, повторяя их для себя, но сейчас уже забыл (одно из его имён, кажется, было Уист).
Просыпаюсь, комната, лампа, соседа нет, дверь открыта. Решаю в неё не идти, так как чувствую, что меня туда приглашают. Прыгаю в окно. Приземляюсь перед входом в общежитие. Справа от него виднеется дверь, за которой видно свет. Её не должно быть там, так что я решаю зайти. По итогу повёлся на пришлашение, просто другим способом. Попадаю в какой-то театр. Со мной ходит неосязаемая сущность того демона и о чём-то рассказывает. Я не вижу его, но слышу и ощущаю присутствие. Пытаюсь выцепить его тело сюда, чтобы выбраться, но он не попадается. Пытаюст проснуться, но чувствую, как мне сон показывает картинку как бы реальности - сосед меня будит, и решаю не просыпаться. Он ведёт меня через театр. Показывает какие-то социальные сценки. Из того, что помню: толпа (со мной, я как бы со стороны наблюдаю) приходит и начинает рассаживаться. Одна половина стульев направлена в одну сторону, другая в противоположную. Демон спрашивает меня, как я думаю, как я поведу себя в этой ситуации. Я отвечаю, что либо подождал бы, когда станет 100% понятно, куда надо садиться, а сам стоял бы, либо сел в ту сторону, в которую село бы меньшинство. По итогу второй я выбирает второй вариант, а демон хвалит меня за честность. По его словам, люди обычно приписывают себе более активное и правильное поведение, избегая себя реальных. После этого ещё пара таких сцен, пока я не нахожу лазейку и не сбегаю.
Просыпаюсь, комната, лампа, сосед, шортсы. Сразу пытаюсь проснуться, снова чувствую, что сосед меня будит в реальности, решаю не просыпаться и отстраняюсь от этих ощущений. Ещё несколько циклов гуляю по общаге, пока не просыпаюсь по-настроящему. Соседа в комнате, кстати, не было. Сон рисовал мне как бы два слоя реальности - тот, концентрируясь на котором я просто сбрасывал цикл, и тот (с будящим соседом), который сон выдавал как бы за настоящий, потому что знал, что увидев его я решу не просыпаться. Такие дела",2024-02-06 00:00:00,2025-05-16 00:00:00
c7f5c74d-a3f4-4101-ac5b-7688a43f799a,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-09-18.<2>.md,духовность,духовность,2024-01-27; 2025-05-16; сон#Сон; 2022-09-18#2022-09-18; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.OIO#OIO|OIO]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.OI#OI|OI]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Укусили, кислинка, в больнице, патутинская. ерофеева. Дверь с выходом на улицу в комнате, вайб [[человек.воронин_илья_алексеевич|Илья]] дом старый
Вышеназванное место тоже относительно часто снится",2024-01-27 00:00:00,2025-05-16 00:00:00
495cf5d0-965e-4192-8389-9a1cc8d28931,Корневые,/Users/Shared/obsidian-storage/master/<9> void/сны.персонажи.корневые%.md,духовность,духовность,2024-01-09; 2025-05-16; сны#Сны; сны.персонажи#Персонажи; сны.персонажи#Персонажи,"То, от чьего лица происходит восприятие сна [[сны.сновидцы|сновидцем]].
---
```dataview
LIST
WHERE contains(file.name,""сны.персонажи.корневые%."")
```",2024-01-09 00:00:00,2025-05-16 00:00:00
84f5e52c-041f-4f5a-9a7b-bd0397f9512a,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-02-18.<1>.md,духовность,духовность,2024-05-06; 2025-05-16; сон#Сон; 2023-02-18#2023-02-18; сон#Сон,"Попал на International Dota 2, но с другими правилами: принять участие мог любой желающий - либо с командой, либо без - в таком случае его кидало в команду с пустым слотом. Всё проходило очно, с буткемпом огромного масштаба. Я со своими десятью играми не вписался и мы проиграли за десять секунд.",2024-05-06 00:00:00,2025-05-16 00:00:00
d74408d9-1d9e-4083-b841-50e89bb5ad62,Palette,/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.image%.color%.palette.md,саморазвитие,саморазвитие,2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты.стандартные%.image%.color#Color,,2024-04-12 00:00:00,2025-05-16 00:00:00
98546afd-6f28-49b8-88d5-c05a6fe74c87,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-07-29.<1>.md,духовность,духовность,2024-01-26; 2025-05-16; сон#Сон; 2022-07-29#2022-07-29; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.неизвестный#Неизвестный|Неизвестный]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Сходили на концерт к [[человек.лепс_григорий_викторович|Лепсу]], который во время вводной речи начал делать сувениры, а потом передал эту работу мне. Он делал хорошо, я криво. Задача была в выдавливании на пластиковой шайбе рисунков. Потом пришёл к хирургу на операцию, долгая подготовка.
Хирург на самом деле Лепс. Операционная напоминает что-то другое",2024-01-26 00:00:00,2025-05-16 00:00:00
6328ad5a-b701-4fe3-a327-6f91eb8fa4da,Вопросы,/Users/Shared/obsidian-storage/master/<9> void/профессия.пвз.вопросы.md,реализация,реализация,2024-01-30; 2025-05-16; профессия#Профессия; профессия.пвз#Пвз; профессия.пвз#Пвз,"На собеседовании:
1. Удобства: кухня, микроволновка/чайник, туалет.
2. Количество товаров в день
3. Штрафы
4. Оформление (ГПХ или ТК)
5. Чем можно заниматься помимо работы. Можно ли принести свой ноутбук.
6. Перерывы
7. Форма одежды
На месте:
1. Когда можно уходить
2. Частота уборки",2024-01-30 00:00:00,2025-05-16 00:00:00
0d38224e-fb9e-4e93-a81e-81b28f152472,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2023-12-21.<1>.md,духовность,духовность,2024-05-10; 2025-05-16; сон#Сон; 2023-12-21#2023-12-21; сон#Сон,"#Персонаж_Марат - гг, 15 лет
#Персонаж_Сестра - 14 лет
#OOO #II
Мы с сестрой сироты. Оба медиумы. Получается так, что нам получается пробиться в битву экстрасенсов и победить в одном из сезонов. Мы получаем популярность, деньги на выживание и некоторую помощь от создателей канала. Но когда хайп проходит, остаёмся ни с чем. Выживаем на гроши, снима подвальное помещение на окраине города. В какой-то момент сестре это сильно надоедает и она психует, вызывая небольшую энергетическую бурю, привлекая опасных существ. Один из них страновится олицетворением её грусти. Он запирает нас внутри собственного пространства. Для того, чтобы выбраться, мне приходится помочь ей пройти через собственные травмы. Проходит пара лет. Нас зовут на спец-сезон битвы экстрасенсов, в котором соревнуются победители предыдущих сезонов. На знакомстве чувствуем сильное давление на себя, потому что все очень взрослые и серьёзные. После пары съёмок на полученные деньги встём на ноги. Решаем прогуляться по парку. Там встречаем какую-то наблюдающую сущность, которая создаёт духа по типу того, что когда-то нас запер. Только это теперь была радость.",2024-05-10 00:00:00,2025-05-16 00:00:00
00fce290-ae21-428b-9fae-3865ba6685d3,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-06-19.<2>.md,духовность,духовность,2024-01-26; 2025-05-16; сон#Сон; 2022-06-19#2022-06-19; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.OOI#OOI|OOI]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.OI#OI|OI]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
[[человек.вещина_оксана_аркадьевна|Мама]] в общаге. Я по реакциям ребёнок, хотя оболочка взрослая. Уже был здесь. Живём раздельно",2024-01-26 00:00:00,2025-05-16 00:00:00
e8289574-b86b-4b2f-baec-ae3865ec0e43,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-01-29.<1>.md,духовность,духовность,2024-01-29; 2025-05-16; сон#Сон; 2024-01-29#2024-01-29; сон#Сон,"[Сон:: [[drems.интересные#Интересные|Интересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.IOO#IOO|IOO]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.II#II|II]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Прекрасный солнечный летний день. Мне лет шестнадцать, может.
[[человек.вещина_оксана_аркадьевна|Мать]] гладит бельё в квартире, в которую мы недавно переехали. Её сильно повысили в должности, так что теперь мы живём, выдыхая. Я с ребятами на турниках во дворе дома тусуюсь, пока она меня не зовёт на ужин. Я пока переодеваюсь, а она встаёт готовиться ужин. Начинается дождь. Она приготавливает, и я помогаю ей накрыть на стол. Дождь переходит в ливень. Мы довольно долго ужинаем, мило разговаривая о том, что я планирую устроиться на подработку. В этот момент мне начинает казаться, что что-то происходит не так. Смотрю в окно: улица сначала показалась мне почему-то морем. Подумал, что причудилось. Вышел на пожарную лестницу с балконами - толща воды уже покрыла землю. Мы жили на этаже восьмом +-. Я споткнулся, спустившись по лестнице и чуть не заработав перелом, но мне повезло. Аккуратно поднялся в квартиру. Стал собираться и попутно убеждать мать подняться на крышу - лучшее решение в нашей ситуации. Она впала в состоянии шока, и пока я выводил её из него, вода уже добралась до нашего этажа, тонким слоем покрыв пол и довольно быстро поднимаясь. Она не до конца пришла в сознание, но уже слушалась меня хотя бы. Я стал быстро собираться, но почему-то начал думать о том, нужно ли мне брать какую-то одежду и как это будет выглядеть. Затупил, вода успела подняться до груди. Стали выбираться. Но мы не успели - вода уже заполнила квартиру, и мне пришлось вытаскивать её на крышу своими силами, благо, плавал я хорошо. Стояли небольшой толпой на крышу. Уровень воды продолжал подниматься. Второй великий потоп",2024-01-29 00:00:00,2025-05-16 00:00:00
4b77954a-be21-465b-8b23-db224483f0c8,2024-07-31,/Users/Shared/obsidian-storage/master/<9> void/2024-07-31.md,реализация,реализация,2024-08-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
### Tasks
```tasks
(due on or after 2024-07-31) AND (starts on or before 2024-07-31)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-07-31
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
Стандартная смена в кофиксе. Я стоял на баре с [[человек.жылдыз|Жылдыз]]. [[человек.бокотаева_айганыш|Айка]] и [[человек.туркинбоев_диёрбек|Диёр]] проводили инвенторизацию.
Пока ещё довольно тяжело выкладываю на витрину стафф. Надо как-то оптимизировать процесс. Снять с витрины старые торты, наклеить на них маркировки с витрины. Потом уже выкладывать новые. Можно группками, чтобы не таяли, это довольно вредно.
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2024-07-31"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2024-07-31"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2024-07-31"")
```
```dataview
LIST
WHERE contains(file.name,""анализ.2024-07-31"")
```",2024-08-01 00:00:00,2025-05-16 00:00:00
9f212a8f-9e4d-4d64-bb5a-b8087aadfd33,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-08-28.<1>.md,духовность,духовность,2024-01-27; 2025-05-16; сон#Сон; 2022-08-28#2022-08-28; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.неизвестный#Неизвестный|Неизвестный]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Подготовительные. Стеклянное здание с крутым, нужно убедить. Убедил. Несколько вариантов. С крыльями.",2024-01-27 00:00:00,2025-05-16 00:00:00
583c3060-8f6e-49dd-9ffc-b570cd1226d1,Дополнительные,/Users/Shared/obsidian-storage/master/<9> void/сны.персонажи.состояния_персонажей.дополнительные%.md,духовность,духовность,2024-02-01; 2025-05-16; сны#Сны; сны.персонажи.состояния_персонажей#Состояния Персонажей; сны.персонажи.состояния_персонажей#Состояния Персонажей,"---
```dataview
LIST
WHERE contains(file.name,""сны.персонажи.состояния_персонажей.дополнительные%."")
```",2024-02-01 00:00:00,2025-05-16 00:00:00
82a41bc1-22ca-4659-9f1d-d6924c388b8c,Первый,/Users/Shared/obsidian-storage/master/<9> void/сон.2024-05-02.<1>.md,духовность,духовность,2024-05-02; 2025-05-16; сон#Сон; 2024-05-02#2024-05-02; сон#Сон,"Какое-то командное мероприятие. Одна из команд выступает с девизом:
> Нас девис четыре слова: тыры-пыры, всё хуёво.
После этого стандартный день ПБ: [[человек.ткаченко_елизавета_александровна|Лиза]] приносит пиво. Я остался с кем-то поболтать, начинается собрание, я собираюсь уходить. Сидит [[человек.куликова_алёна_павловна|Алёна]]. На него приходит моя [[человек.вещина_оксана_аркадьевна|мать]], отчего я несколько охуеваю, но не начинаю расспрашивать, и ухожу.",2024-05-02 00:00:00,2025-05-16 00:00:00
13e90681-2c26-4b36-94c5-15a7fa1cfadd,2024-05-25,/Users/Shared/obsidian-storage/master/<9> void/2024-05-25.md,реализация,реализация,2024-05-27; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"## Планы
### Tasks
```tasks
(due on or after 2024-05-25) AND (starts on or before 2024-05-25)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-05-25
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2024-05-25"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2024-05-25"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2024-05-25"")
```
```dataview
LIST
WHERE contains(file.name,""анализ.2024-05-25"")
```",2024-05-27 00:00:00,2025-05-16 00:00:00
b960e86c-2d9d-45da-826d-4db353098d88,2023-02-21,/Users/Shared/obsidian-storage/master/<9> void/2023-02-21.md,реализация,реализация,2024-05-06; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00,"```tasks
(due on or after 2023-02-21) AND (starts on or before 2023-02-21)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-02-21
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name,""сон.2023-02-21"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name,""мысль.2023-02-21"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name,""самоанализ.2023-02-21"")
```
```dataview
LIST
WHERE contains(file.name,""анализ.2023-02-21"")
```",2024-05-06 00:00:00,2025-05-16 00:00:00
7f6db593-4150-41a6-a46b-5bd9610ddc27,Второй,/Users/Shared/obsidian-storage/master/<9> void/сон.2022-11-24.<2>.md,духовность,духовность,2024-01-31; 2025-05-16; сон#Сон; 2022-11-24#2022-11-24; сон#Сон,"[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.III#III|III]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.II#II|II]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
Каминский
Предысторию не очень помню, просто в какой-то момент понял, что я - бог. По сюжету сна насилие над кем-то давало силу. Весь сон стал моим полем для экспериментов. Вырвал себя из нити повествования, полетал. Изнасиловал брата [[человек.павлов_андрей|Андрея]] в полёте, чтобы получить силу для того, чтобы подольше остаться в этом состоянии. Весь Каминский почему-то постепенно затапливало водой. А я всё летал, смотрел. Будучи богом мне стало интересно, что происходит во сне. Там по сюжету какая-то гадалка заточила в плен мою семью. Стёр её нахер из реальности сна. Освоил телекинез в совершенстве. Даже мог выращивать деревья. В какой-то момент решил принять другой облик. Полетал в чьём-то теле. Потом решил перемотать время, чтобы понаблюдать за собственным прошлым. И реки стали течь в другую сторону. Море в Каминском почему-то не исчезало. Хотя волны пошли обратно. Довольно медленный процесс.",2024-01-31 00:00:00,2025-05-16 00:00:00
